entity_id,entity_name,entity_code,team_id,total_pitches,total_pitches,total_pitches_empty,median_seconds_empty,total_pitches_onbase,median_seconds_empty,freq_hot,freq_warm,freq_cold
571578,Patrick Corbin,Pit,120,8385,8385,5549,15.248,2836,15.248,0.3106738223017293,0.6608228980322004,0.028503279666070365
592314,Mike Foltynewicz,Pit,140,4748,4748,3030,15.248,1718,15.248,0.3112889637742207,0.6701769165964616,0.018534119629317607
571473,Buddy Baumann,Pit,121,195,195,129,15.249,66,15.249,0.31794871794871793,0.6512820512820513,0.030769231
695243,Mason Miller,Pit,133,307,307,198,15.253,109,15.253,0.2996742671009772,0.6970684039087948,0.003257329
658648,Pedro Avila,Pit,135,533,533,366,15.255,167,15.255,0.31144465290806755,0.6791744840525328,0.009380863
666142,Cole Ragans,Pit,118,1056,1056,665,15.256,391,15.256,0.3068181818181818,0.6856060606060606,0.007575758
669194,Ryne Nelson,Pit,109,1176,1176,736,15.256,440,15.256,0.28996598639455784,0.7040816326530612,0.005952381
656412,Alex Faedo,Pit,116,933,933,603,15.261,330,15.261,0.2958199356913183,0.6956055734190782,0.008574491
664139,Ian Gibaut,Pit,113,1075,1075,599,15.262,476,15.262,0.2567441860465116,0.7116279069767442,0.031627907
605200,Zach Davies,Pit,109,7134,7134,4727,15.276,2407,15.276,0.3045977011494253,0.6663863190356042,0.029015979814970564
681882,Colin Selby,Pit,134,201,201,123,15.279,78,15.279,0.27860696517412936,0.7164179104477612,0.004975124
700363,AJ Smith-Shawver,Pit,144,202,202,150,15.28,52,15.28,0.3613861386138614,0.6386138613861386,0
572020,James Paxton,Pit,119,4165,4165,2786,15.282,1379,15.282,0.3090036014405762,0.6705882352941176,0.020408163
592767,Drew Smyly,Pit,112,3894,3894,2658,15.282,1236,15.282,0.3186954288649204,0.6558808423215203,0.025423728813559324
640463,Braden Shipley,Pit,109,271,271,129,15.282,142,15.282,0.2029520295202952,0.7269372693726938,0.070110701
657746,Joe Ryan,Pit,142,2311,2311,1552,15.282,759,15.282,0.3487667676330593,0.6265685850281264,0.024664647338814367
592866,Trevor Williams,Pit,120,6414,6414,4181,15.282,2233,15.282,0.3048019956345494,0.6562207670720299,0.038977237
676254,Ryan Walker,Pit,137,527,527,311,15.289,216,15.289,0.25996204933586337,0.7305502846299811,0.009487666
642003,Cody Reed,Pit,139,740,740,425,15.299,315,15.299,0.29864864864864865,0.6797297297297298,0.021621621621621623
621383,Tanner Banks,Pit,145,860,860,519,15.303,341,15.303,0.3244186046511628,0.6593023255813953,0.01627907
691587,Eury Pérez,Pit,146,633,633,447,15.31,186,15.31,0.3127962085308057,0.684044234,0.003159558
657053,Touki Toussaint,Pit,145,2229,2229,1391,15.312,838,15.312,0.29699416778824583,0.6904441453566622,0.012561687
543475,Jordan Lyles,Pit,118,6725,6725,4503,15.315,2222,15.315,0.32,0.6502602230483271,0.029739777
605156,Aaron Brooks,Pit,138,975,975,663,15.315,312,15.315,0.31384615384615383,0.6605128205128206,0.025641026
676440,Tanner Bibee,Pit,114,1108,1108,703,15.347,405,15.347,0.2743682310469314,0.720216606,0.005415162
598271,Brian Johnson,Pit,111,1402,1402,927,15.348,475,15.348,0.3181169757489301,0.6583452211126961,0.023537803138373753
502327,Héctor Santiago,Pit,136,2118,2118,1207,15.349,911,15.349,0.2705382436260623,0.6709159584513692,0.058545798
572143,Burch Smith,Pit,146,1268,1268,712,15.349,556,15.349,0.2610410094637224,0.7105678233438486,0.028391167192429023
462382,Jim Johnson,Pit,108,940,940,612,15.349,328,15.349,0.2968085106382979,0.6797872340425531,0.023404255319148935
657006,Justin Steele,Pit,112,2494,2494,1535,15.351,959,15.351,0.2943063352044908,0.6880513231756215,0.017642342
680723,Drew Rom,Pit,138,325,325,158,15.357,167,15.357,0.19076923076923077,0.8061538461538461,0.003076923
641771,Chad Kuhl,Pit,120,4569,4569,2831,15.36,1738,15.36,0.2840884219741738,0.6684175968483257,0.047493981
670766,Darren McCaughan,Pit,136,143,143,92,15.369,51,15.369,0.25874125874125875,0.7342657342657343,0.006993007
657376,Clarke Schmidt,Pit,147,1827,1827,1093,15.371,734,15.371,0.2742200328407225,0.6984126984126984,0.027367269
621057,Justin Garza,Pit,111,406,406,225,15.381,181,15.381,0.2660098522167488,0.7216748768472906,0.012315270935960592
615698,Cal Quantrill,Pit,115,4235,4235,2751,15.382,1484,15.382,0.30200708382526564,0.6609208972845336,0.037072019
519455,Jordan Zimmermann,Pit,158,3086,3086,1933,15.382,1153,15.382,0.2913156189241737,0.6616979909267661,0.046986390149060274
517593,Danny Salazar,Pit,114,812,812,555,15.382,257,15.382,0.31527093596059114,0.6342364532019704,0.050492610837438424
664714,Ljay Newsome,Pit,136,218,218,135,15.383,83,15.383,0.2798165137614679,0.7064220183486238,0.013761467889908258
547184,Michael Kelly,Pit,133,192,192,117,15.386,75,15.386,0.3229166666666667,0.671875,0.005208333
641627,Trevor Gott,Pit,121,1581,1581,895,15.386,686,15.386,0.26628716002530045,0.704617331,0.029095509
656353,Tucker Davidson,Pit,118,952,952,536,15.387,416,15.387,0.2415966386554622,0.7394957983193278,0.018907563025210083
670912,Johan Oviedo,Pit,134,2514,2514,1510,15.408,1004,15.408,0.26054097056483694,0.7171837708830548,0.022275258552108195
642092,Riley Smith,Pit,109,631,631,385,15.412,246,15.412,0.26148969889064977,0.6988906497622821,0.039619651347068144
642233,Eric Yardley,Pit,158,457,457,244,15.415,213,15.415,0.2363238512035011,0.7527352297592997,0.010940919037199124
642578,José Rodríguez,Pit,136,188,188,110,15.416,78,15.416,0.26595744680851063,0.6914893617021277,0.042553191
663362,Matt Waldron,Pit,135,343,343,237,15.421,106,15.421,0.3032069970845481,0.6880466472303207,0.008746356
687798,Nick Robertson,Pit,111,161,161,88,15.425,73,15.425,0.2670807453416149,0.7329192546583851,0
670059,Colin Holderman,Pit,134,606,606,342,15.433,264,15.433,0.2607260726072607,0.7244224422442245,0.014851485
657093,Spenser Watkins,Pit,133,1209,1209,758,15.435,451,15.435,0.2762613730355666,0.6923076923076923,0.031430935
667463,John King,Pit,138,974,974,567,15.438,407,15.438,0.2874743326488706,0.6971252566735113,0.015400410677618069
663455,Konnor Pilkington,Pit,114,501,501,288,15.442,213,15.442,0.24151696606786427,0.7405189620758483,0.017964071856287425
458708,Josh Tomlin,Pit,144,2466,2466,1709,15.448,757,15.448,0.30494728304947283,0.6690997566909975,0.025952960259529603
572750,Eddie Butler,Pit,140,750,750,476,15.449,274,15.449,0.2853333333333333,0.6773333333333333,0.037333333333333336
607215,Eric Skoglund,Pit,118,844,844,495,15.449,349,15.449,0.254739336,0.716824645,0.028436019
622088,Tejay Antone,Pit,113,623,623,396,15.455,227,15.455,0.29213483146067415,0.6741573033707865,0.033707865168539325
663734,Nick Neidert,Pit,146,366,366,232,15.481,134,15.481,0.2814207650273224,0.6530054644808743,0.06557377
592705,Nick Rumbelow,Pit,136,128,128,75,15.482,53,15.482,0.2578125,0.7265625,0.015625
593969,Jayson Aquino,Pit,110,116,116,71,15.482,45,15.482,0.25862068965517243,0.6551724137931034,0.086206897
543144,Danny Farquhar,Pit,145,453,453,275,15.482,178,15.482,0.2737306843267108,0.6865342163355408,0.039735099337748346
598286,Nick Ramirez,Pit,147,1140,1140,669,15.486,471,15.486,0.2929824561403509,0.6824561403508772,0.024561404
663704,James McArthur,Pit,118,182,182,101,15.5,81,15.5,0.22527472527472528,0.7747252747252747,0
622072,Alex Wood,Pit,133,5417,5417,3514,15.506,1903,15.506,0.3025659959387115,0.6570057227247554,0.040428281
592288,Kent Emanuel,Pit,146,151,151,94,15.509,57,15.509,0.25165562913907286,0.7350993377483444,0.013245033112582781
686753,Drey Jameson,Pit,109,489,489,326,15.512,163,15.512,0.24948875255623723,0.7443762781186094,0.006134969
656794,Sean Newcomb,Pit,133,3642,3642,2288,15.515,1354,15.515,0.27924217462932455,0.7026359143327842,0.018121911037891267
628333,Odrisamer Despaigne,Pit,145,911,911,511,15.515,400,15.515,0.25686059275521406,0.7025246981339188,0.040614709
543193,Drew Gagnon,Pit,121,274,274,192,15.516,82,15.516,0.30656934306569344,0.6897810218978102,0.003649635
664028,Brett Kennedy,Pit,113,381,381,212,15.516,169,15.516,0.2047244094488189,0.7690288713910761,0.026246719160104987
668338,Tyson Miller,Pit,119,237,237,146,15.519,91,15.519,0.270042194,0.7257383966244726,0.004219409
663554,Casey Mize,Pit,116,1496,1496,920,15.526,576,15.526,0.2667112299465241,0.7125668449197861,0.020721925
657508,Mike Baumann,Pit,110,808,808,443,15.534,365,15.534,0.27351485148514854,0.7128712871287128,0.013613861386138614
641703,Brent Honeywell,Pit,145,434,434,260,15.542,174,15.542,0.25806451612903225,0.7396313364055299,0.002304147
593679,Gabriel Ynoa,Pit,110,1064,1064,699,15.548,365,15.548,0.28853383458646614,0.6898496240601504,0.021616541353383457
502624,Chase Anderson,Pit,111,4929,4929,3272,15.549,1657,15.549,0.2931629133698519,0.6579427875836884,0.048894299
621016,Jose Cuas,Pit,112,897,897,387,15.551,510,15.551,0.21627647714604237,0.7725752508361204,0.011148272017837236
686730,Carson Spiers,Pit,113,126,126,59,15.556,67,15.556,0.18253968253968253,0.8095238095238095,0.007936508
622503,Nabil Crismatt,Pit,119,1248,1248,769,15.573,479,15.573,0.2932692307692308,0.688301282,0.018429487
607644,John Means,Pit,110,2866,2866,2052,15.579,814,15.579,0.3063503140265178,0.670969993,0.022679692951849267
571760,Andrew Heaney,Pit,140,5413,5413,3674,15.582,1739,15.582,0.2872713837058932,0.6757805283576575,0.036948088
596271,Casey Lawrence,Pit,138,950,950,520,15.582,430,15.582,0.24,0.74,0.02
681217,Chase Silseth,Pit,108,677,677,471,15.582,206,15.582,0.2968980797636632,0.6942392909896603,0.008862629
668868,Zack Thompson,Pit,138,908,908,608,15.582,300,15.582,0.2852422907488987,0.7015418502202643,0.013215859030837005
543101,Anthony DeSclafani,Pit,137,4267,4267,2999,15.582,1268,15.582,0.3056011249121162,0.6569018045465198,0.037497070541363954
592804,Tyler Thornburg,Pit,142,629,629,361,15.582,268,15.582,0.23529411764705882,0.7297297297297297,0.034976152623211444
669713,Hayden Wesneski,Pit,112,907,907,611,15.603,296,15.603,0.27673649393605293,0.7122381477398015,0.011025358324145534
669796,Jose Hernandez,Pit,134,410,410,264,15.605,146,15.605,0.25853658536585367,0.7341463414634146,0.007317073
641585,J.P. France,Pit,117,1117,1117,692,15.609,425,15.609,0.22829006266786034,0.7708146821844225,0.000895255
467100,Iván Nova,Pit,116,3694,3694,2488,15.615,1206,15.615,0.2818083378451543,0.6678397401191121,0.050351922035733625
594742,Alec Asher,Pit,158,541,541,320,15.616,221,15.616,0.22920517560073936,0.7005545286506469,0.070240296
623451,Jackson Stephens,Pit,144,995,995,577,15.616,418,15.616,0.23517587939698492,0.7195979899497488,0.045226131
493200,Seunghwan Oh,Pit,115,1066,1066,665,15.649,401,15.649,0.249530957,0.7138836772983115,0.036585365853658534
647336,Michael Soroka,Pit,145,1748,1748,1182,15.661,566,15.661,0.2854691075514874,0.6967963386727689,0.017734553775743706
679525,Alec Marsh,Pit,118,629,629,381,15.674,248,15.674,0.2384737678855326,0.7488076311605724,0.012718600953895072
112526,Bartolo Colon,Pit,140,2148,2148,1391,15.682,757,15.682,0.2611731843575419,0.6904096834264432,0.048417132216014895
502046,Jeff Locke,Pit,146,262,262,150,15.683,112,15.683,0.23282442748091603,0.7290076335877863,0.038167939
621366,Ryan Borucki,Pit,134,1577,1577,958,15.683,619,15.683,0.27710843373493976,0.6829422954977806,0.039949270767279645
663947,Tyler Holton,Pit,116,617,617,440,15.685,177,15.685,0.25283630470016205,0.7439222042139384,0.003241491
678606,Jose A. Ferrer,Pit,120,251,251,154,15.687,97,15.687,0.30677290836653387,0.6852589641434262,0.007968127
669302,Logan Gilbert,Pit,136,3505,3505,2453,15.701,1052,15.701,0.2850213980028531,0.6884450784593438,0.026533524
450308,Jered Weaver,Pit,135,325,325,242,15.715,83,15.715,0.3046153846153846,0.676923077,0.018461538461538463
641793,Zack Littell,Pit,139,1800,1800,1122,15.715,678,15.715,0.2633333333333333,0.7166666666666667,0.02
621294,Ben Heller,Pit,144,333,333,199,15.715,134,15.715,0.27627627627627627,0.7087087087087087,0.015015015015015015
453214,Steven Wright,Pit,111,628,628,387,15.716,241,15.716,0.2515923566878981,0.7101910828025477,0.038216561
434622,Ubaldo Jiménez,Pit,110,1250,1250,812,15.716,438,15.716,0.264,0.7096,0.0264
605254,Daniel Gossett,Pit,133,893,893,608,15.716,285,15.716,0.2631578947368421,0.7178051511758119,0.019036954087346025
701643,Grant Hartwig,Pit,121,297,297,184,15.73,113,15.73,0.27946127946127947,0.7171717171717171,0.003367003
676886,Jeremy Beasley,Pit,141,201,201,101,15.73,100,15.73,0.20398009950248755,0.7761194029850746,0.019900498
663804,Jackson Kowar,Pit,118,694,694,387,15.744,307,15.744,0.2478386167146974,0.7219020172910663,0.030259366
534910,Jesse Hahn,Pit,118,826,826,456,15.749,370,15.749,0.2179176755447942,0.7324455205811138,0.049636804
450306,Jason Vargas,Pit,143,3363,3363,2190,15.749,1173,15.749,0.23936961046684507,0.7267320844484092,0.033898305
624133,Ranger Suárez,Pit,143,3460,3460,2228,15.749,1232,15.749,0.27109826589595376,0.707514451,0.021387283
641632,Conner Greene,Pit,110,179,179,82,15.753,97,15.753,0.16759776536312848,0.7653631284916201,0.067039106
622608,Antonio Senzatela,Pit,115,5341,5341,3343,15.771,1998,15.771,0.2626848904699495,0.7021157086687886,0.035199400861261936
676979,Garrett Crochet,Pit,145,676,676,400,15.772,276,15.772,0.2588757396449704,0.7130177514792899,0.028106508875739646
665001,Trevor Kelley,Pit,139,504,504,306,15.789,198,15.789,0.25595238095238093,0.7222222222222222,0.021825396825396824
677976,Randy Dobnak,Pit,142,879,879,549,15.789,330,15.789,0.23321956769055746,0.7258248009101251,0.040955631399317405
672282,Reid Detmers,Pit,108,2313,2313,1481,15.79,832,15.79,0.24254215304798962,0.7431906614785992,0.014267185473411154
665795,Edward Cabrera,Pit,146,1615,1615,1013,15.795,602,15.795,0.2724458204334365,0.6959752321981424,0.031578947368421054
621244,José Berríos,Pit,141,8402,8402,5619,15.803,2783,15.803,0.2660080933111164,0.6992382766008093,0.03475363
663567,Peter Lambert,Pit,115,1470,1470,891,15.813,579,15.813,0.21292517006802722,0.7673469387755102,0.019727891156462583
519301,Sammy Solís,Pit,120,538,538,300,15.815,238,15.815,0.2174721189591078,0.724907063,0.057620818
676710,Kutter Crawford,Pit,111,1543,1543,1002,15.815,541,15.815,0.24432922877511343,0.727802981,0.027867790019442645
592254,José De León,Pit,142,415,415,231,15.816,184,15.816,0.24096385542168675,0.7373493975903614,0.021686746987951807
621142,Ty Buttrey,Pit,108,864,864,540,15.816,324,15.816,0.2523148148148148,0.7071759259259259,0.040509259
640455,Sean Manaea,Pit,121,6093,6093,4068,15.816,2025,15.816,0.27506975217462665,0.6973576235023797,0.027572624322993598
607455,Anthony Banda,Pit,120,955,955,518,15.816,437,15.816,0.23141361256544501,0.7141361256544503,0.054450262
501985,Mike Minor,Pit,113,5667,5667,3790,15.816,1877,15.816,0.2537497794247397,0.6982530439385919,0.047997177
534947,Tim Adleman,Pit,113,922,922,648,15.816,274,15.816,0.2668112798264642,0.7114967462039046,0.021691973969631236
669459,Kyle Nelson,Pit,109,732,732,444,15.823,288,15.823,0.26229508196721313,0.7281420765027322,0.009562842
671212,Joe Boyle,Pit,133,139,139,91,15.824,48,15.824,0.22302158273381295,0.7697841726618705,0.007194245
656814,Luis F. Ortiz,Pit,143,252,252,137,15.827,115,15.827,0.21825396825396826,0.753968254,0.027777777777777776
663941,Tristan Beck,Pit,137,580,580,361,15.827,219,15.827,0.2103448275862069,0.7827586206896552,0.006896552
675627,Michael Grove,Pit,119,715,715,453,15.832,262,15.832,0.213986014,0.7748251748251749,0.011188811188811189
657140,Kyle Wright,Pit,144,2102,2102,1313,15.839,789,15.839,0.24357754519505234,0.7136060894386299,0.042816365
592791,Jameson Taillon,Pit,112,5963,5963,3985,15.839,1978,15.839,0.2481972161663592,0.7256414556431326,0.026161328190508135
607067,Colin Rea,Pit,158,1075,1075,750,15.843,325,15.843,0.22511627906976744,0.7674418604651163,0.00744186
596035,Reggie McClain,Pit,143,212,212,122,15.849,90,15.849,0.21226415094339623,0.7358490566037735,0.051886792
641427,Alan Busenitz,Pit,113,487,487,270,15.849,217,15.849,0.19096509240246407,0.7905544147843943,0.018480492813141684
642098,Glenn Sparkman,Pit,118,1398,1398,856,15.849,542,15.849,0.22389127324749641,0.7446351931330472,0.031473533619456366
493157,Koji Uehara,Pit,112,268,268,186,15.849,82,15.849,0.22761194029850745,0.746268657,0.026119402985074626
571735,David Hale,Pit,143,687,687,431,15.849,256,15.849,0.24017467248908297,0.7263464337700145,0.033478893740902474
432934,Chris Young,Pit,118,224,224,124,15.849,100,15.849,0.22321428571428573,0.7455357142857143,0.03125
657610,Trevor Hildenberger,Pit,121,974,974,552,15.85,422,15.85,0.23100616016427106,0.7186858316221766,0.050308008213552365
650960,Daniel Duarte,Pit,142,303,303,165,15.854,138,15.854,0.1188118811881188,0.8778877887788779,0.00330033
605164,Dylan Bundy,Pit,142,5765,5765,3812,15.865,1953,15.865,0.2523850823937554,0.7153512575888985,0.032263660017346055
621219,Alec Mills,Pit,113,1899,1899,1312,15.876,587,15.876,0.2564507635597683,0.707740916,0.03580832
666721,Max Castillo,Pit,118,470,470,323,15.876,147,15.876,0.23829787234042554,0.7404255319148936,0.021276596
664353,José Urquidy,Pit,117,2782,2782,1890,15.877,892,15.877,0.2652767792954709,0.7145938173975557,0.020129403306973402
502239,Trevor Cahill,Pit,134,2871,2871,1939,15.883,932,15.883,0.27063740856844304,0.6952281435040055,0.034134447927551374
595191,Jerad Eickhoff,Pit,134,1690,1690,1062,15.883,628,15.883,0.24260355029585798,0.7242603550295857,0.033136094674556214
668909,Gavin Williams,Pit,114,607,607,405,15.895,202,15.895,0.20757825370675453,0.7891268533772653,0.003294893
668676,Zach Plesac,Pit,114,3189,3189,2229,15.902,960,15.902,0.26465976795233614,0.7017873941674506,0.033552838
622766,Miguel Díaz,Pit,117,1032,1032,604,15.904,428,15.904,0.22577519379844962,0.7286821705426356,0.045542635658914726
656557,Tanner Houck,Pit,111,1912,1912,1193,15.907,719,15.907,0.2604602510460251,0.7170502092050209,0.022489539748953975
519263,A.J. Schugel,Pit,134,216,216,104,15.916,112,15.916,0.18055555555555555,0.7824074074074074,0.037037037037037035
434672,Chris Smith,Pit,133,491,491,339,15.916,152,15.916,0.2769857433808554,0.6863543788187373,0.036659878
670174,Josh Winckowski,Pit,111,1213,1213,699,15.917,514,15.917,0.21269579554822754,0.7559769167353668,0.031327287716405604
675911,Spencer Strider,Pit,144,2273,2273,1548,15.92,725,15.92,0.2402111746590409,0.7391113066432028,0.020677519
668674,Lucas Erceg,Pit,133,524,524,256,15.934,268,15.934,0.1316793893129771,0.8664122137404581,0.001908397
666159,Matt Manning,Pit,116,1681,1681,1097,15.944,584,15.944,0.23676383105294468,0.7418203450327187,0.021415823914336704
641743,Anthony Kay,Pit,121,692,692,375,15.944,317,15.944,0.20809248554913296,0.7398843930635838,0.052023121
630023,Yonny Chirinos,Pit,144,2118,2118,1476,15.949,642,15.949,0.2705382436260623,0.6619452313503305,0.067516525
544928,Tyler Lyons,Pit,147,671,671,391,15.949,280,15.949,0.22354694485842028,0.7496274217585693,0.026825633383010434
519141,Drew Pomeranz,Pit,135,3394,3394,2226,15.95,1168,15.95,0.23777253977607543,0.6935769004124926,0.06865056
656457,Tyler Gilbert,Pit,109,625,625,430,15.971,195,15.971,0.248,0.7296,0.0224
663542,Bryan Hudson,Pit,158,103,103,55,15.982,48,15.982,0.1650485436893204,0.8349514563106796,0
605446,Dereck Rodríguez,Pit,144,1836,1836,1222,15.982,614,15.982,0.2369281045751634,0.7325708061002179,0.030501089324618737
596133,Luke Weaver,Pit,147,4359,4359,2797,15.982,1562,15.982,0.25349850883230096,0.7219545767377838,0.024546914429915117
612672,Wei-Yin Chen,Pit,146,1797,1797,1189,15.983,608,15.983,0.25153032832498606,0.7122982749026154,0.036171396772398445
475857,Ryan Cook,Pit,136,139,139,85,15.983,54,15.983,0.2158273381294964,0.7769784172661871,0.007194245
543699,Tanner Roark,Pit,141,4744,4744,3074,15.983,1670,15.983,0.2381956155143339,0.7194350758853288,0.042369309
518774,Matt Harvey,Pit,110,3502,3502,2248,15.983,1254,15.983,0.2244431753283838,0.7375785265562536,0.037978298
680739,Josh Winder,Pit,142,732,732,499,16.001,233,16.001,0.25956284153005466,0.703551913,0.036885245901639344
677053,Andrew Nardi,Pit,146,582,582,300,16.006,282,16.006,0.22852233676975944,0.7680412371134021,0.003436426
571676,Seth Frankoff,Pit,109,152,152,76,16.009,76,16.009,0.21052631578947367,0.7631578947368421,0.026315789
468504,Jhoulys Chacín,Pit,115,4735,4735,2990,16.016,1745,16.016,0.23484688489968322,0.7108764519535374,0.054276663
605232,Brandon Finnegan,Pit,113,279,279,149,16.016,130,16.016,0.2114695340501792,0.7706093189964157,0.017921146953405017
621397,Tyler Olson,Pit,114,632,632,351,16.016,281,16.016,0.22151898734177214,0.754746835,0.023734177215189875
547179,Michael Lorenzen,Pit,143,4029,4029,2535,16.016,1494,16.016,0.25961777115909657,0.7185405807892777,0.021841648051625712
519144,Rick Porcello,Pit,121,4677,4677,3032,16.016,1645,16.016,0.24374599101988453,0.7126363053239256,0.043617704
607219,Sal Romano,Pit,147,2148,2148,1421,16.016,727,16.016,0.25186219739292365,0.7039106145251397,0.044227188
477132,Clayton Kershaw,Pit,119,5778,5778,4155,16.033,1623,16.033,0.28106611284181376,0.6921079958463136,0.026825891
628452,Raisel Iglesias,Pit,144,2896,2896,1840,16.049,1056,16.049,0.23308011049723756,0.7189226519337016,0.047997237569060776
462136,Marco Estrada,Pit,133,2727,2727,1784,16.05,943,16.05,0.22515584891822515,0.7565089842317565,0.018335166850018333
676395,Robert Garcia,Pit,120,232,232,137,16.05,95,16.05,0.1939655172413793,0.8017241379310345,0.004310345
669160,Dustin May,Pit,119,1376,1376,916,16.055,460,16.055,0.21438953488372092,0.7151162790697675,0.070494186
624522,Keegan Thompson,Pit,112,1521,1521,899,16.061,622,16.061,0.21630506245890863,0.7508218277449047,0.03287311
666374,Matt Brash,Pit,136,1043,1043,509,16.071,534,16.071,0.20230105465004794,0.7718120805369127,0.025886865
674944,Sean Guenther,Pit,146,156,156,66,16.074,90,16.074,0.10897435897435898,0.8397435897435898,0.051282051
605138,Wes Benjamin,Pit,140,369,369,233,16.075,136,16.075,0.21951219512195122,0.7696476964769647,0.010840108
669920,Jason Alexander,Pit,158,580,580,384,16.076,196,16.076,0.2293103448275862,0.7327586206896551,0.037931034
623437,Justin Topa,Pit,136,631,631,338,16.077,293,16.077,0.14580031695721077,0.8335974643423137,0.020602218700475437
642083,Aaron Slegers,Pit,108,615,615,391,16.078,224,16.078,0.23414634146341465,0.7447154471544716,0.021138211
554430,Zack Wheeler,Pit,143,7630,7630,5145,16.079,2485,16.079,0.24272608125819134,0.7166448230668414,0.040629096
686826,Bryce Jarvis,Pit,109,219,219,148,16.08,71,16.08,0.2465753424657534,0.7488584474885844,0.00456621
605513,Spencer Turnbull,Pit,143,2452,2452,1505,16.082,947,16.082,0.2128874388254486,0.75,0.037112561
605276,David Hess,Pit,139,1635,1635,1075,16.082,560,16.082,0.24281345565749235,0.726605505,0.03058104
606273,Roenis Elías,Pit,136,787,787,481,16.082,306,16.082,0.23761118170266837,0.7420584498094028,0.020330368487928845
434538,Francisco Liriano,Pit,134,2471,2471,1481,16.082,990,16.082,0.20760825576689598,0.764063132,0.028328611898016998
673540,Kodai Senga,Pit,121,1220,1220,831,16.086,389,16.086,0.22377049180327868,0.769672131,0.006557377
621098,Eric Hanhold,Pit,110,101,101,42,16.093,59,16.093,0.15841584158415842,0.801980198,0.039603960396039604
694297,Brandon Pfaadt,Pit,109,779,779,499,16.093,280,16.093,0.1822849807445443,0.8138639281129654,0.003851091
670124,Adam Oller,Pit,133,781,781,472,16.102,309,16.102,0.2112676056338028,0.7631241997439181,0.025608195
527048,Martín Pérez,Pit,134,7190,7190,4514,16.103,2676,16.103,0.24311543810848402,0.6865090403337969,0.070375522
663773,Bryan Hoeing,Pit,146,735,735,450,16.108,285,16.108,0.16462585034013605,0.8312925170068027,0.004081633
663474,Triston McKenzie,Pit,114,2445,2445,1772,16.112,673,16.112,0.2650306748466258,0.6969325153374233,0.03803681
543294,Kyle Hendricks,Pit,112,7296,7296,5066,16.116,2230,16.116,0.20476973684210525,0.7700109649122807,0.025219298245614034
605182,Mike Clevinger,Pit,145,5582,5582,3847,16.116,1735,16.116,0.2384450017914726,0.7253672518810462,0.036187746
607229,Robert Gsellman,Pit,112,2390,2390,1450,16.117,940,16.117,0.2317991631799163,0.7230125523012553,0.045188284518828455
656232,Brandon Bielak,Pit,117,1423,1423,875,16.119,548,16.119,0.23682361208713984,0.7470133520730851,0.016163035839775124
663992,Richard Lovelady,Pit,133,509,509,295,16.122,214,16.122,0.25343811394891946,0.7210216110019646,0.025540275049115914
686610,Ken Waldichuk,Pit,133,1387,1387,818,16.125,569,16.125,0.1528478731074261,0.8341744772891132,0.012977649603460706
593417,Raúl Alcántara,Pit,133,208,208,137,16.15,71,16.15,0.19230769230769232,0.7788461538461539,0.028846153846153848
606162,Yefry Ramírez,Pit,119,768,768,474,16.15,294,16.15,0.22526041666666666,0.7356770833333334,0.0390625
605242,Michael Fulmer,Pit,112,3755,3755,2331,16.152,1424,16.152,0.20399467376830893,0.7475366178428762,0.048468708
661563,Luis Gil,Pit,147,306,306,189,16.161,117,16.161,0.21241830065359477,0.7516339869281046,0.035947712
573244,Adam Wilk,Pit,142,141,141,92,16.182,49,16.182,0.19858156028368795,0.8014184397163121,0
592665,Addison Reed,Pit,142,856,856,560,16.183,296,16.183,0.2383177570093458,0.7301401869158879,0.031542056
570240,Félix Peña,Pit,108,1875,1875,1227,16.183,648,16.183,0.22133333333333333,0.7306666666666667,0.048
673258,Michel Baez,Pit,135,289,289,179,16.183,110,16.183,0.22491349480968859,0.7508650519031141,0.024221453
666277,George Soriano,Pit,146,456,456,244,16.186,212,16.186,0.16228070175438597,0.8355263157894737,0.002192982
676680,Tom Cosgrove,Pit,135,455,455,253,16.19,202,16.19,0.12307692307692308,0.8725274725274725,0.004395604
663978,Chris Paddack,Pit,142,2430,2430,1736,16.198,694,16.198,0.2584362139917695,0.6934156378600823,0.048148148
476594,Robert Stock,Pit,121,616,616,335,16.209,281,16.209,0.18181818181818182,0.7824675324675324,0.035714286
678061,Ray Kerr,Pit,135,230,230,136,16.214,94,16.214,0.13478260869565217,0.8478260869565217,0.017391304347826087
664180,Matt Hall,Pit,111,465,465,231,16.216,234,16.216,0.16129032258064516,0.821505376,0.017204301075268817
643230,Steven Brault,Pit,112,2681,2681,1545,16.217,1136,16.217,0.1835136143230138,0.7709809772472958,0.045505408
680767,Victor Vodnik,Pit,115,130,130,67,16.232,63,16.232,0.23076923076923078,0.7692307692307693,0
679885,Justin Martinez,Pit,109,106,106,38,16.239,68,16.239,0.11320754716981132,0.8867924528301887,0
607200,Erick Fedde,Pit,145,4211,4211,2668,16.242,1543,16.242,0.22844929945381146,0.7345048682023272,0.037045832343861315
670810,Logan Gillaspie,Pit,110,201,201,109,16.246,92,16.246,0.1691542288557214,0.7860696517412935,0.044776119
661395,Jhoan Duran,Pit,142,757,757,448,16.246,309,16.246,0.19682959048877147,0.7424042272126816,0.060766182
664141,JT Brubaker,Pit,134,2285,2285,1454,16.249,831,16.249,0.21794310722100657,0.73785558,0.044201312910284465
